Date,USDTRY,WACF_RATE,CPI_INDEX,CPI_YOY,USDTRY_CHG_1M
2016-06-10,2.8894,9.5,278.02,6.582327007858901,-1.1461220021211638
2016-06-13,2.8941,9.37,278.02,6.582327007858901,-1.4942137508509257
2016-06-14,2.91,9.37,278.02,6.582327007858901,-1.7655200351078482
2016-06-15,2.9219,9.37,278.02,6.582327007858901,-0.9155956458340442
2016-06-16,2.9304,9.37,278.02,6.582327007858901,-0.9565011660526479
2016-06-17,2.9269,9.37,278.02,6.582327007858901,-1.4876645013631284
2016-06-20,2.9296,9.39,278.02,6.582327007858901,-1.1772642941474065
2016-06-21,2.93,9.39,278.02,6.582327007858901,-1.6019075125096482
2016-06-22,2.8984,9.39,278.02,6.582327007858901,-2.6337006181133993
2016-06-23,2.8962,9.39,278.02,6.582327007858901,-2.896801448400732
2016-06-24,2.9055,9.39,278.02,6.582327007858901,-2.568659669360518
2016-06-27,2.8799,9.16,278.02,6.582327007858901,-2.130768707945352
2016-06-28,2.9266,9.16,278.02,6.582327007858901,-0.2828035026747
2016-06-29,2.9365,9.16,278.02,6.582327007858901,-0.1156501921834141
2016-06-30,2.913,9.16,278.02,6.582327007858901,-1.4546684709066393
2016-07-01,2.8936,9.16,279.33,7.637470617702591,-1.9617143825173544
2016-07-04,2.8848,9.2,279.33,7.637470617702591,-2.1736918851097076
2016-07-08,2.8846,9.2,279.33,7.637470617702591,-1.8609873099037166
2016-07-11,2.8846,9.08,279.33,7.637470617702591,-2.0908288642997874
2016-07-12,2.9214,9.08,279.33,7.637470617702591,0.46079779917469477
2016-07-13,2.8981,9.08,279.33,7.637470617702591,0.01035268134446099
2016-07-14,2.8885,9.08,279.33,7.637470617702591,-0.03114833529452854
2016-07-15,2.8947,9.08,279.33,7.637470617702591,0.02073183373068055
2016-07-18,2.8913,9.1,279.33,7.637470617702591,-0.6426116838487927
2016-07-19,2.8834,9.1,279.33,7.637470617702591,-1.3176357849344567
2016-07-20,2.9485,9.1,279.33,7.637470617702591,0.6176631176631142
2016-07-21,2.9766,9.1,279.33,7.637470617702591,1.698042297311142
2016-07-22,3.0281,9.1,279.33,7.637470617702591,3.3622337520480494
2016-07-25,3.0727,9.12,279.33,7.637470617702591,4.870307167235488
2016-07-26,3.0573,9.12,279.33,7.637470617702591,5.482335081424239
2016-07-27,3.0317,9.12,279.33,7.637470617702591,4.678544299426823
2016-07-28,3.0353,9.12,279.33,7.637470617702591,4.4673894338323805
2016-07-29,3.0377,9.12,279.33,7.637470617702591,5.4793569221153415
2016-08-01,3.0167,8.97,282.58,8.793408793408775,3.0786578281965404
2016-08-02,3.0125,8.97,282.58,8.793408793408775,2.5881151030137994
2016-08-03,2.9797,8.97,282.58,8.793408793408775,2.289735667696524
2016-08-04,2.9926,8.97,282.58,8.793408793408775,3.421343654962672
2016-08-05,3.0075,8.97,282.58,8.793408793408775,4.253327787021632
2016-08-08,3.0213,9.02,282.58,8.793408793408775,4.738958607779242
2016-08-09,2.9996,9.02,282.58,8.793408793408775,3.986687929002297
2016-08-10,2.9846,9.02,282.58,8.793408793408775,2.163346340795491
2016-08-11,2.9781,9.02,282.58,8.793408793408775,2.760429246747864
2016-08-12,2.9553,9.02,282.58,8.793408793408775,2.3126190064046925
2016-08-15,2.9621,9.05,282.58,8.793408793408775,2.3283932704598165
2016-08-16,2.9558,9.05,282.58,8.793408793408775,2.2308304223013886
2016-08-17,2.951,9.05,282.58,8.793408793408775,2.3444544634806164
2016-08-18,2.9297,9.05,282.58,8.793408793408775,-0.6376123452603077
2016-08-19,2.9339,9.05,282.58,8.793408793408775,-1.434522609688904
2016-08-22,2.923,8.94,282.58,8.793408793408775,-3.4708232885307555
2016-08-23,2.9355,8.94,282.58,8.793408793408775,-4.465128388713513
2016-08-24,2.9444,8.94,282.58,8.793408793408775,-3.692800837340149
2016-08-25,2.9359,8.94,282.58,8.793408793408775,-3.159943266154297
2016-08-26,2.9533,8.94,282.58,8.793408793408775,-2.7015451520442713
2016-08-29,2.939,8.96,282.58,8.793408793408775,-3.249168779010436
2016-08-31,2.9337,8.96,282.58,8.793408793408775,-2.751350813803166
2016-09-01,2.9545,8.96,281.76,8.045095482782427,-1.925311203319513
2016-09-02,2.9544,8.96,281.76,8.045095482782427,-0.8490787663187449
2016-09-05,2.9558,8.91,281.76,8.045095482782427,-1.229699926485328
2016-09-06,2.9586,8.91,281.76,8.045095482782427,-1.6259351620947493
2016-09-07,2.9441,8.91,281.76,8.045095482782427,-2.5551914738688675
2016-09-08,2.9389,8.91,281.76,8.045095482782427,-2.0236031470862836
2016-09-09,2.9286,8.91,281.76,8.045095482782427,-1.8762983314347004
2016-09-16,2.9344,9.12,281.76,8.045095482782427,-1.4673785299351927
2016-09-19,2.9552,9.04,281.76,8.045095482782427,-0.0033837512266043923
2016-09-20,2.9678,9.04,281.76,8.045095482782427,0.19243104554200752
2016-09-21,2.974,9.04,281.76,8.045095482782427,0.6157385479396593
2016-09-22,2.9741,9.04,281.76,8.045095482782427,0.7827854964418846
2016-09-23,2.9739,9.04,281.76,8.045095482782427,1.5086868962692401
2016-09-26,2.9468,9.05,281.76,8.045095482782427,0.43968778758649574
2016-09-27,2.9474,9.05,281.76,8.045095482782427,0.8347588094423486
2016-09-28,2.9846,9.05,281.76,8.045095482782427,1.6726281723726588
2016-09-29,2.9709,9.05,281.76,8.045095482782427,0.9000135851107149
2016-09-30,2.9764,9.05,281.76,8.045095482782427,1.3794747777512884
2016-10-03,2.9959,8.99,282.27,7.2821253468131175,1.4424542037720478
2016-10-04,3.0004,8.99,282.27,7.2821253468131175,2.089145968016326
2016-10-05,3.0036,8.99,282.27,7.2821253468131175,2.382656713365372
2016-10-06,3.0293,8.99,282.27,7.2821253468131175,2.5317312574039574
2016-10-07,3.0537,8.99,282.27,7.2821253468131175,3.3610885458976503
2016-10-10,3.0506,8.94,282.27,7.2821253468131175,3.2072535354218834
2016-10-11,3.0505,8.94,282.27,7.2821253468131175,3.1061988778476213
2016-10-12,3.0585,8.94,282.27,7.2821253468131175,3.8857375768486024
2016-10-13,3.0808,8.94,282.27,7.2821253468131175,4.8283371329409075
2016-10-14,3.0805,8.94,282.27,7.2821253468131175,5.186778665573999
2016-10-17,3.0967,8.98,282.27,7.2821253468131175,5.5309432933478675
2016-10-18,3.0866,8.98,282.27,7.2821253468131175,4.446399566865167
2016-10-19,3.0957,8.98,282.27,7.2821253468131175,4.309589594986174
2016-10-20,3.0928,8.98,282.27,7.2821253468131175,3.9946200403496945
2016-10-21,3.0785,8.98,282.27,7.2821253468131175,3.510305638680622
2016-10-24,3.0675,8.95,282.27,7.2821253468131175,3.14738222536064
2016-10-25,3.0736,8.95,282.27,7.2821253468131175,4.302972716166686
2016-10-26,3.0724,8.95,282.27,7.2821253468131175,4.241025989007263
2016-10-27,3.0779,8.95,282.27,7.2821253468131175,3.126047041479607
2016-10-28,3.0776,8.95,282.27,7.2821253468131175,3.5915042579689693
2016-10-31,3.0998,8.96,282.27,7.2821253468131175,4.145948125251997
2016-11-01,3.0998,8.96,286.33,7.159431137724548,3.4680730331453136
2016-11-02,3.1024,8.96,286.33,7.159431137724548,3.3995467271030533
2016-11-03,3.0981,8.96,286.33,7.159431137724548,3.146224530563324
2016-11-04,3.1117,8.96,286.33,7.159431137724548,2.7201003532169032
2016-11-07,3.1125,9.0,286.33,7.159431137724548,1.925532960015719
2016-11-08,3.1348,9.0,286.33,7.159431137724548,2.760112764702005
2016-11-09,3.1532,9.0,286.33,7.159431137724548,3.366661203081467
2016-11-10,3.1736,9.0,286.33,7.159431137724548,3.763282654896183
2016-11-11,3.1865,9.0,286.33,7.159431137724548,3.430927031939768
2016-11-14,3.2048,8.98,286.33,7.159431137724548,4.035059243629302
2016-11-15,3.2588,8.98,286.33,7.159431137724548,5.234604579068036
2016-11-16,3.2787,8.98,286.33,7.159431137724548,6.223676537290235
2016-11-17,3.2713,8.98,286.33,7.159431137724548,5.672384274962061
2016-11-18,3.3055,8.98,286.33,7.159431137724548,6.877263321262284
2016-11-21,3.3105,8.91,286.33,7.159431137724548,7.536137729413683
2016-11-22,3.3835,8.91,286.33,7.159431137724548,10.30154849225755
2016-11-23,3.3743,8.91,286.33,7.159431137724548,9.783315981259765
2016-11-24,3.3584,8.91,286.33,7.159431137724548,9.30868376513474
2016-11-25,3.3824,8.91,286.33,7.159431137724548,9.89310893791222
2016-11-28,3.4047,8.84,286.33,7.159431137724548,10.628411749415134
2016-11-29,3.4403,8.84,286.33,7.159431137724548,10.98457965030002
2016-11-30,3.418,8.84,286.33,7.159431137724548,10.265178398606366
2016-12-01,3.4199,8.84,287.81,7.000520484794404,10.234012377514201
2016-12-02,3.4174,8.84,287.81,7.000520484794404,10.306316774797452
2016-12-05,3.4483,8.91,287.81,7.000520484794404,10.817238165632936
2016-12-06,3.5067,8.91,287.81,7.000520484794404,12.665060240963854
2016-12-07,3.5344,8.91,287.81,7.000520484794404,12.747224703330362
2016-12-08,3.5102,8.91,287.81,7.000520484794404,11.321831789927694
2016-12-09,3.4307,8.91,287.81,7.000520484794404,8.101209982354419
2016-12-12,3.3669,8.79,287.81,7.000520484794404,5.661383963596411
2016-12-13,3.4524,8.79,287.81,7.000520484794404,7.725911133300034
2016-12-14,3.5172,8.79,287.81,7.000520484794404,7.929299128513567
2016-12-15,3.4721,8.79,287.81,7.000520484794404,5.898679354622249
2016-12-16,3.4786,8.79,287.81,7.000520484794404,6.33693027236879
2016-12-19,3.5157,8.56,287.81,7.000520484794404,6.35909847224323
2016-12-20,3.494,8.56,287.81,7.000520484794404,5.542969339978865
2016-12-21,3.4947,8.56,287.81,7.000520484794404,3.286537608984763
2016-12-22,3.5116,8.56,287.81,7.000520484794404,4.068992087247736
2016-12-23,3.51,8.56,287.81,7.000520484794404,4.514054311576943
2016-12-26,3.5055,8.73,287.81,7.000520484794404,3.6394276253547853
2016-12-27,3.5077,8.73,287.81,7.000520484794404,3.0252298293535373
2016-12-28,3.5041,8.73,287.81,7.000520484794404,1.8544894340609908
2016-12-29,3.5135,8.73,287.81,7.000520484794404,2.794031597425395
2016-12-30,3.5329,8.73,287.81,7.000520484794404,3.3041901809994334
2017-01-02,3.5318,8.52,292.54,8.533056318171695,3.347574179200552
2017-01-03,3.5192,8.52,292.54,8.533056318171695,2.056085607400737
2017-01-04,3.5338,8.52,292.54,8.533056318171695,0.7728063421450271
2017-01-05,3.5737,8.52,292.54,8.533056318171695,1.1119284744228075
2017-01-06,3.5764,8.52,292.54,8.533056318171695,1.885932425502812
2017-01-09,3.5934,8.51,292.54,8.533056318171695,4.742472381729668
2017-01-10,3.6134,8.51,292.54,8.533056318171695,7.321274763135244
2017-01-11,3.702,8.51,292.54,8.533056318171695,7.229753215154666
2017-01-12,3.762,8.51,292.54,8.533056318171695,6.960081883316271
2017-01-13,3.8501,8.51,292.54,8.533056318171695,10.886783214769146
2017-01-16,3.843,8.43,292.54,8.533056318171695,10.475478640832513
2017-01-17,3.7994,8.43,292.54,8.533056318171695,8.069516739198445
2017-01-18,3.7616,8.43,292.54,8.533056318171695,7.658843732112186
2017-01-19,3.7826,8.43,292.54,8.533056318171695,8.23818925801929
2017-01-20,3.7772,8.43,292.54,8.533056318171695,7.563503815924366
2017-01-23,3.7941,8.65,292.54,8.533056318171695,8.094017094017092
2017-01-24,3.8176,8.65,292.54,8.533056318171695,8.903152189416641
2017-01-25,3.7678,8.65,292.54,8.533056318171695,7.415115317729559
2017-01-26,3.7523,8.65,292.54,8.533056318171695,7.083131189178382
2017-01-27,3.8034,8.65,292.54,8.533056318171695,8.251031734737445
2017-01-30,3.8342,8.72,292.54,8.533056318171695,8.528404426958014
2017-01-31,3.8779,8.72,292.54,8.533056318171695,9.799535647545166
2017-02-01,3.8324,8.72,299.74,9.218772773648155,8.899749943168889
2017-02-02,3.7874,8.72,299.74,9.218772773648155,7.1764106627426605
2017-02-03,3.7746,8.72,299.74,9.218772773648155,5.621624646724688
2017-02-06,3.7336,8.68,299.74,9.218772773648155,4.395481489766251
2017-02-07,3.7421,8.68,299.74,9.218772773648155,4.138142149496304
2017-02-08,3.6784,8.68,299.74,9.218772773648155,1.7988597996347
2017-02-09,3.7095,8.68,299.74,9.218772773648155,0.20259319286870525
2017-02-10,3.741,8.68,299.74,9.218772773648155,-0.5582137161084466
2017-02-13,3.7047,8.85,299.74,9.218772773648155,-3.7765252850575304
2017-02-14,3.6749,8.85,299.74,9.218772773648155,-4.37418683320322
2017-02-15,3.6869,8.85,299.74,9.218772773648155,-2.9609938411328085
2017-02-16,3.6494,8.85,299.74,9.218772773648155,-2.98277328796257
2017-02-17,3.6462,8.85,299.74,9.218772773648155,-3.605985301115633
2017-02-20,3.6704,8.86,299.74,9.218772773648155,-2.827491263369697
2017-02-21,3.6662,8.86,299.74,9.218772773648155,-3.3710234311167264
2017-02-22,3.6211,8.86,299.74,9.218772773648155,-5.1472129086336915
2017-02-23,3.6186,8.86,299.74,9.218772773648155,-3.959870481448058
2017-02-24,3.6104,8.86,299.74,9.218772773648155,-3.781680569250867
2017-02-27,3.5747,8.72,299.74,9.218772773648155,-6.0130409633485815
2017-02-28,3.5689,8.72,299.74,9.218772773648155,-6.919305200563352
2017-03-01,3.5882,8.72,302.17,10.128289233909182,-7.4705381778797815
2017-03-02,3.6078,8.72,302.17,10.128289233909182,-5.860557353094665
2017-03-03,3.6313,8.72,302.17,10.128289233909182,-4.121560965306015
2017-03-06,3.6816,8.68,302.17,10.128289233909182,-2.4638372277857257
2017-03-07,3.7215,8.68,302.17,10.128289233909182,-0.32408399400043475
2017-03-08,3.7114,8.68,302.17,10.128289233909182,-0.8203949653937781
2017-03-09,3.6842,8.68,302.17,10.128289233909182,0.1576772509786828
2017-03-10,3.703,8.68,302.17,10.128289233909182,-0.1752257716673422
2017-03-13,3.7522,8.91,302.17,10.128289233909182,0.29938519112537865
2017-03-14,3.7464,8.91,302.17,10.128289233909182,1.1255972143493498
2017-03-15,3.7394,8.91,302.17,10.128289233909182,1.7551497999945598
2017-03-16,3.7458,8.91,302.17,10.128289233909182,1.597548075619093
2017-03-17,3.7289,8.91,302.17,10.128289233909182,2.178440291554784
2017-03-20,3.6714,9.0,302.17,10.128289233909182,0.6911304920190986
2017-03-21,3.6058,9.0,302.17,10.128289233909182,-1.760026155187444
2017-03-22,3.6261,9.0,302.17,10.128289233909182,-1.0937755714363617
2017-03-23,3.6105,9.0,302.17,10.128289233909182,-0.2927287288393088
2017-03-24,3.6256,9.0,302.17,10.128289233909182,0.19344497872104682
2017-03-27,3.6134,9.11,302.17,10.128289233909182,0.08309328606248556
2017-03-28,3.6185,9.11,302.17,10.128289233909182,1.2252776456765702
2017-03-29,3.5931,9.11,302.17,10.128289233909182,0.678080080697141
2017-03-30,3.6186,9.11,302.17,10.128289233909182,0.8472214480798046
2017-03-31,3.6416,9.11,302.17,10.128289233909182,0.9368590276622735
2017-04-03,3.6386,9.35,305.24,11.29179275896015,0.2010299341833388
2017-04-04,3.6362,9.35,305.24,11.29179275896015,-1.233159495871361
2017-04-05,3.6375,9.35,305.24,11.29179275896015,-2.2571543732365917
2017-04-06,3.643,9.35,305.24,11.29179275896015,-1.8429703077005977
2017-04-07,3.6768,9.35,305.24,11.29179275896015,-0.20085771673633568
2017-04-10,3.7081,9.28,305.24,11.29179275896015,0.13772616797191883
2017-04-11,3.7208,9.28,305.24,11.29179275896015,-0.8368423858003293
2017-04-12,3.7263,9.28,305.24,11.29179275896015,-0.536515054452269
2017-04-13,3.7153,9.28,305.24,11.29179275896015,-0.6444884206022294
2017-04-14,3.6759,9.28,305.24,11.29179275896015,-1.8660900208233189
2017-04-17,3.6565,9.69,305.24,11.29179275896015,-1.9415913540186125
2017-04-18,3.6801,9.69,305.24,11.29179275896015,0.23696682464453556
2017-04-19,3.6581,9.69,305.24,11.29179275896015,1.4504409562371867
2017-04-20,3.6838,9.69,305.24,11.29179275896015,1.5912412785086039
2017-04-21,3.6623,9.69,305.24,11.29179275896015,1.4347043345797061
2017-04-24,3.638,9.71,305.24,11.29179275896015,0.3420123565754718
2017-04-25,3.6392,9.71,305.24,11.29179275896015,0.7140089666242355
2017-04-26,3.5926,9.71,305.24,11.29179275896015,-0.7157662014646959
2017-04-27,3.5829,9.71,305.24,11.29179275896015,-0.2838774317441839
2017-04-28,3.585,9.71,305.24,11.29179275896015,-0.9285358978610492
2017-05-02,3.5583,9.79,309.23,11.869618696186969,-2.287456063268889
2017-05-03,3.5504,9.79,309.23,11.869618696186969,-2.4240092343208897
2017-05-04,3.5348,9.79,309.23,11.869618696186969,-2.7886254881469674
2017-05-05,3.5317,9.79,309.23,11.869618696186969,-2.90859106529211
2017-05-08,3.5429,9.73,309.23,11.869618696186969,-2.747735382926153
2017-05-09,3.5596,9.73,309.23,11.869618696186969,-3.187554395126191
2017-05-10,3.5476,9.73,309.23,11.869618696186969,-4.328362234028205
2017-05-11,3.5928,9.73,309.23,11.869618696186969,-3.440120404214153
2017-05-12,3.5983,9.73,309.23,11.869618696186969,-3.435042803853694
2017-05-15,3.5736,10.05,309.23,11.869618696186969,-3.813958495949188
2017-05-16,3.5861,10.05,309.23,11.869618696186969,-2.442939144155165
2017-05-17,3.5561,10.05,309.23,11.869618696186969,-2.745795159305353
2017-05-18,3.5455,10.05,309.23,11.869618696186969,-3.657509306812312
2017-05-22,3.5547,10.14,309.23,11.869618696186969,-2.8266039747409932
2017-05-23,3.6128,10.14,309.23,11.869618696186969,-1.9273576198490683
2017-05-24,3.5612,10.14,309.23,11.869618696186969,-2.7605603036343296
2017-05-25,3.5656,10.14,309.23,11.869618696186969,-1.9901044529961553
2017-05-26,3.5645,10.14,309.23,11.869618696186969,-2.0526489338316245
2017-05-29,3.5586,10.41,309.23,11.869618696186969,-0.9463898012581407
2017-05-30,3.5651,10.41,309.23,11.869618696186969,-0.49680426470177785
2017-05-31,3.575,10.41,309.23,11.869618696186969,-0.2789400278939924
2017-06-01,3.5642,10.41,310.61,11.722178260556815,0.16580951578000214
2017-06-02,3.5334,10.41,310.61,11.722178260556815,-0.4788192879675468
2017-06-05,3.5312,10.22,310.61,11.722178260556815,-0.10184451737015321
2017-06-06,3.528,10.22,310.61,11.722178260556815,-0.10476541042556686
2017-06-07,3.506,10.22,310.61,11.722178260556815,-1.0415196590363829
2017-06-08,3.5317,10.22,310.61,11.722178260556815,-0.783795932127207
2017-06-09,3.5173,10.22,310.61,11.722178260556815,-0.8540985454955408
2017-06-12,3.5412,10.56,310.61,11.722178260556815,-1.4362057448229826
2017-06-13,3.5217,10.56,310.61,11.722178260556815,-2.128783036433868
2017-06-14,3.519,10.56,310.61,11.722178260556815,-1.5278710543989216
2017-06-15,3.5169,10.56,310.61,11.722178260556815,-1.9296729037115545
2017-06-16,3.5136,10.56,310.61,11.722178260556815,-1.1951294957959546
2017-06-19,3.5029,10.63,310.61,11.722178260556815,-1.2015230573967028
2017-06-20,3.5124,10.63,310.61,11.722178260556815,-1.1899738374546387
2017-06-21,3.5019,10.63,310.61,11.722178260556815,-3.069641275465018
2017-06-22,3.5215,10.63,310.61,11.722178260556815,-1.114792766483208
2017-06-23,3.5349,10.63,310.61,11.722178260556815,-0.8610051604218016
2017-06-28,3.518,10.91,310.61,11.722178260556815,-1.3045307897320835
2017-06-29,3.5,10.91,310.61,11.722178260556815,-1.6467150002810182
2017-06-30,3.5211,10.91,310.61,11.722178260556815,-1.2341869793273674
2017-07-03,3.5071,10.8,309.78,10.90108473848137,-1.89930069930071
2017-07-04,3.5168,10.8,309.78,10.90108473848137,-1.3298917008024325
2017-07-05,3.5305,10.8,309.78,10.90108473848137,-0.0820739231335188
2017-07-06,3.5492,10.8,309.78,10.90108473848137,0.5097417308563612
2017-07-07,3.5789,10.8,309.78,10.90108473848137,1.4427437641723273
2017-07-10,3.6223,10.76,309.78,10.90108473848137,3.3171705647461636
2017-07-11,3.63,10.76,309.78,10.90108473848137,2.7833621202253855
2017-07-12,3.604,10.76,309.78,10.90108473848137,2.4649589173513675
2017-07-13,3.631,10.76,309.78,10.90108473848137,2.535863549079398
2017-07-14,3.6027,10.76,309.78,10.90108473848137,2.300025555839502
2017-07-17,3.5657,10.82,309.78,10.90108473848137,1.3270815572605787
2017-07-18,3.5607,10.82,309.78,10.90108473848137,1.245414996161398
2017-07-19,3.5373,10.82,309.78,10.90108473848137,0.6745218579235157
2017-07-20,3.5267,10.82,309.78,10.90108473848137,0.6794370378828907
2017-07-21,3.5264,10.82,309.78,10.90108473848137,0.3985878601526105
2017-07-24,3.5304,10.93,309.78,10.90108473848137,0.813843913304213
2017-07-25,3.5296,10.93,309.78,10.90108473848137,0.23001561834445905
2017-07-26,3.5444,10.93,309.78,10.90108473848137,0.2687487623412199
2017-07-27,3.5578,10.93,309.78,10.90108473848137,1.1313246162592439
2017-07-28,3.5574,10.93,309.78,10.90108473848137,1.639999999999997
2017-07-31,3.5262,10.81,309.78,10.90108473848137,0.1448411007923589
2017-08-01,3.5292,10.81,310.24,9.788378512279717,0.6301502666020253
2017-08-02,3.5226,10.81,310.24,9.788378512279717,0.16492265696088637
2017-08-03,3.5169,10.81,310.24,9.788378512279717,-0.38521455884434896
2017-08-04,3.5292,10.81,310.24,9.788378512279717,-0.5635072692437793
2017-08-07,3.5375,10.84,310.24,9.788378512279717,-1.1567800162060937
2017-08-08,3.5287,10.84,310.24,9.788378512279717,-2.58399359522955
2017-08-09,3.5295,10.84,310.24,9.788378512279717,-2.768595041322308
2017-08-10,3.5275,10.84,310.24,9.788378512279717,-2.1226415094339646
2017-08-11,3.5384,10.84,310.24,9.788378512279717,-2.550261635912965
2017-08-14,3.5343,10.89,310.24,9.788378512279717,-1.8985760679490427
2017-08-15,3.5435,10.89,310.24,9.788378512279717,-0.6225986482317647
2017-08-16,3.5253,10.89,310.24,9.788378512279717,-0.9941865363552127
2017-08-17,3.5275,10.89,310.24,9.788378512279717,-0.27704746558110394
2017-08-18,3.5288,10.89,310.24,9.788378512279717,0.05954575098534587
2017-08-21,3.5178,10.9,310.24,9.788378512279717,-0.2438747731397517
2017-08-22,3.5213,10.9,310.24,9.788378512279717,-0.2577611602084806
2017-08-23,3.5109,10.9,310.24,9.788378512279717,-0.5298050770625506
2017-08-24,3.4973,10.9,310.24,9.788378512279717,-1.328856788172894
2017-08-25,3.4956,10.9,310.24,9.788378512279717,-1.7482714036764269
2017-08-28,3.4781,10.88,310.24,9.788378512279717,-2.2291561252600234
2017-08-29,3.4782,10.88,310.24,9.788378512279717,-1.3612387272417759
2017-08-31,3.441,10.88,310.24,9.788378512279717,-2.499149948996937
2017-09-05,3.441,10.82,311.85,10.679301533219764,-2.3164707886220492
2017-09-06,3.441,10.82,311.85,10.679301533219764,-2.1581506440331077
2017-09-07,3.4392,10.82,311.85,10.679301533219764,-2.5501530091805447
2017-09-08,3.4398,10.82,311.85,10.679301533219764,-2.761837455830396
2017-09-11,3.4204,10.69,311.85,10.679301533219764,-3.0691189389860374
2017-09-12,3.4061,10.69,311.85,10.679301533219764,-3.49624592718516
2017-09-13,3.3965,10.69,311.85,10.679301533219764,-3.7136782423812797
2017-09-14,3.4264,10.69,311.85,10.679301533219764,-3.1652724395206944
2017-09-15,3.434,10.69,311.85,10.679301533219764,-2.837902837902828
2017-09-18,3.4544,10.87,311.85,10.679301533219764,-2.514463101453357
2017-09-19,3.4322,10.87,311.85,10.679301533219764,-2.6409099934757374
2017-09-20,3.4536,10.87,311.85,10.679301533219764,-2.094968107725015
2017-09-21,3.4901,10.87,311.85,10.679301533219764,-1.0966900929494483
2017-09-22,3.4757,10.87,311.85,10.679301533219764,-1.196770708965833
2017-09-25,3.509,10.97,311.85,10.679301533219764,-0.3493028143015442
2017-09-26,3.4862,10.97,311.85,10.679301533219764,-0.7035233131105878
2017-09-27,3.5162,10.97,311.85,10.679301533219764,0.5404168930317699
2017-09-28,3.5344,10.97,311.85,10.679301533219764,1.1099668154251008
2017-09-29,3.5657,10.97,311.85,10.679301533219764,2.5186164860124816
2017-10-02,3.572,10.96,313.88,11.198497892089133,2.696797193950884
2017-10-03,3.5521,10.96,313.88,11.198497892089133,3.2287125835512853
2017-10-04,3.5757,10.96,313.88,11.198497892089133,3.9145597210113348
2017-10-05,3.578,10.96,313.88,11.198497892089133,3.9814007555943
2017-10-06,3.5634,10.96,313.88,11.198497892089133,3.611304954640615
2017-10-09,3.5685,10.83,313.88,11.198497892089133,3.741496598639449
2017-10-10,3.6041,10.83,313.88,11.198497892089133,5.370716875219261
2017-10-11,3.6959,10.83,313.88,11.198497892089133,8.508264584128478
2017-10-12,3.681,10.83,313.88,11.198497892089133,8.37626968938614
2017-10-13,3.6753,10.83,313.88,11.198497892089133,7.264183983189354
2017-10-16,3.6448,11.01,313.88,11.198497892089133,6.138613861386144
2017-10-17,3.6479,11.01,313.88,11.198497892089133,5.601551644279756
2017-10-18,3.6401,11.01,313.88,11.198497892089133,6.057339315890675
2017-10-19,3.6546,11.01,313.88,11.198497892089133,5.820013898540655
2017-10-20,3.6748,11.01,313.88,11.198497892089133,5.29211197386894
2017-10-23,3.66,11.17,313.88,11.198497892089133,5.302528986966659
2017-10-24,3.6595,11.17,313.88,11.198497892089133,4.288971216870907
2017-10-25,3.6985,11.17,313.88,11.198497892089133,6.089725202225926
2017-10-26,3.7111,11.17,313.88,11.198497892089133,5.542915647574098
2017-10-27,3.7309,11.17,313.88,11.198497892089133,5.559642372114082
2017-10-30,3.7661,11.24,313.88,11.198497892089133,5.620214824578618
2017-10-31,3.8174,11.24,313.88,11.198497892089133,6.870100783874578
2017-11-01,3.77,11.24,320.4,11.898857961093846,6.1343993693871335
2017-11-02,3.7754,11.24,320.4,11.898857961093846,5.584920435159546
2017-11-03,3.808,11.24,320.4,11.898857961093846,6.42817216321967
2017-11-06,3.8072,11.04,320.4,11.898857961093846,6.841780322164226
2017-11-07,3.8204,11.04,320.4,11.898857961093846,7.05898837046377
2017-11-08,3.859,11.04,320.4,11.898857961093846,7.072500763019907
2017-11-09,3.8532,11.04,320.4,11.898857961093846,4.256067534294772
2017-11-10,3.8815,11.04,320.4,11.898857961093846,5.446889432219493
2017-11-13,3.8535,11.2,320.4,11.898857961093846,4.848583789078442
2017-11-14,3.8644,11.2,320.4,11.898857961093846,6.025021949078124
2017-11-15,3.8659,11.2,320.4,11.898857961093846,5.976041009896105
2017-11-16,3.8664,11.2,320.4,11.898857961093846,6.2168621741161
2017-11-17,3.8836,11.2,320.4,11.898857961093846,6.266075630711976
2017-11-20,3.8684,11.23,320.4,11.898857961093846,5.2683139218460795
2017-11-21,3.8792,11.23,320.4,11.898857961093846,5.98907103825137
2017-11-22,3.8872,11.23,320.4,11.898857961093846,6.222161497472323
2017-11-23,3.9525,11.23,320.4,11.898857961093846,6.867649046910906
2017-11-24,3.9594,11.23,320.4,11.898857961093846,6.690738595025736
2017-11-27,3.917,11.28,320.4,11.898857961093846,4.988072583022851
2017-11-28,3.9365,11.28,320.4,11.898857961093846,4.524574493507871
2017-11-29,3.9285,11.28,320.4,11.898857961093846,2.9103578351757697
2017-11-30,3.9214,11.28,320.4,11.898857961093846,4.015915119363411
2017-12-01,3.9505,11.28,325.18,12.98426044960217,4.637919160883608
2017-12-04,3.939,11.2,325.18,12.98426044960217,3.440126050420167
2017-12-05,3.9324,11.2,325.18,12.98426044960217,3.2885059886530676
2017-12-06,3.9191,11.2,325.18,12.98426044960217,2.583499110040832
2017-12-07,3.8624,11.2,325.18,12.98426044960217,0.08810572687225626
2017-12-08,3.8528,11.2,325.18,12.98426044960217,-0.010380982040913977
2017-12-11,3.8608,11.16,325.18,12.98426044960217,-0.5332989823521928
2017-12-12,3.8546,11.16,325.18,12.98426044960217,0.028545478136754454
