Date,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2021-12-16,0.2761631407374765,-0.25380827614087165,0.4353679207602197,-0.013382435079231092,0.5854549626629768,0.24027247286219688,-0.1948002988119699,0.021328184848280418,0.4672954768171369,0.46610885134378555
2021-12-17,0.2773216335006977,-0.25603943482719194,0.4328728192345195,0.005102558782711569,0.4292366410112126,0.2506708324370289,-0.19917046944666983,0.023341789275154123,0.45696362240792815,0.45970000762460894
2021-12-20,0.28403784874732274,-0.2559679615074121,0.2749040982090138,0.0176942688270868,0.45727749179155985,0.2612110319296673,-0.1996236432467518,0.029212811422528462,0.4395351369993941,0.42171891682759055
2021-12-21,0.3059958893266942,-0.2658182137552916,0.27693198686073334,0.0025468333674719956,0.45601128127029544,0.272105787701476,-0.21409174720485644,0.03876458256996079,0.43797696972844624,0.41957663013506985
2021-12-22,0.36243189090373473,-0.275276376143854,0.26047937584721875,-0.010766247173779081,0.436308232293526,0.30869595852867987,-0.23327948831180548,0.03237805309636266,0.4363082256250722,0.4127203753348442
2021-12-23,0.37822287994032866,-0.2829645014171194,0.2622321106952076,0.010187696374575061,0.43100778010573865,0.319310112663842,-0.21956960584030993,0.013775078722248368,0.43018565128085495,0.38761279747463373
2021-12-24,0.3806996702789287,-0.16011057274803592,0.30636610590041846,0.21370415416716343,0.1610172450991362,0.32880244645663803,-0.09702541088989657,0.21568958221667656,0.17189978560053684,0.12895699391843435
2021-12-27,0.15222726394030175,-0.07790041724920581,0.06660376445449856,0.34095653476203985,-0.15570409290880768,0.08996855639841325,-0.025917496367554138,0.3282874859250744,-0.1698624580544771,-0.17865914090028287
2021-12-28,0.13226967538432527,-0.0766985631115589,0.0776849026768601,0.34438032977383615,-0.15564877540713223,0.07919433001453681,-0.0247101646469175,0.3289199452432073,-0.16130575699674446,-0.17408592293041242
2021-12-29,0.12021898593148664,-0.06779538763425007,0.07409612031432788,0.35698127182542444,-0.16932212943978578,0.0768784987123565,-0.014293732645229817,0.3362258650916925,-0.1591375379197508,-0.18385195423627135
2021-12-30,0.20636267357784177,0.16491414921930614,0.15907352669152697,0.46770641329176366,-0.07801616433362693,0.15831293577571062,0.21722479793123955,0.4495839715390123,-0.09808554354198215,-0.0770767601507917
2021-12-31,0.19983133338558284,0.1700036975901293,0.14706887228159965,0.473072821587468,-0.07326178936172409,0.15548422380182142,0.22748155225059608,0.4477443125304903,-0.09513269654023873,-0.08229232752572446
2022-01-03,0.10698338380075481,-0.06161303754038429,0.06884780379196016,0.34287764193370013,-0.1415568456319405,0.0639055304490864,-0.019273187091487287,0.315421234782657,-0.16753992243228247,-0.13805260206206388
2022-01-04,0.05165372780985636,-0.17646282349149273,0.022305941083825012,0.14092373536129482,0.1355058608305356,0.010312103934190991,-0.11440354835479169,0.1224374959589922,0.12467886274303686,0.13304864412455225
2022-01-05,0.090631237215338,-0.050742052365834,0.06265559243735488,0.3265521174385055,-0.13872576004986611,0.04453298277793348,-0.0015920054894720814,0.3203925715141275,-0.1477150043387636,-0.13598967913932358
2022-01-06,0.09097171386257474,-0.053741878478706484,0.05838096687799654,0.3118526975881958,-0.14519470359913764,0.04896108335349274,0.0034905556393071135,0.33387922368624495,-0.1294335823491478,-0.14916607658081976
2022-01-07,0.100277599925465,-0.05171334921127721,0.06270823610143153,0.3138208591085232,-0.16383005746598212,0.043915980594022824,0.0006029764213434929,0.339748589178369,-0.1223935723069178,-0.15313726234497757
2022-01-10,0.05945620001501925,-0.16885004415288157,0.030351052253257016,0.10323699060640149,0.1047256161412817,0.006362936937950772,-0.11926478845288231,0.1323084510676969,0.19229543251905357,0.10937815306510326
2022-01-11,0.07028054503924988,-0.16205619108986308,0.029575647938511987,0.13468115414777077,0.07235486372236105,0.016773860772673677,-0.11584611163398828,0.13139616891685163,0.19098440338936323,0.08185565879706896
2022-01-12,0.06604956405103013,-0.15812463343718047,0.02067794862509767,0.12428221989413338,0.08380948606270625,0.016766562444542624,-0.10916075965803337,0.1451624431567991,0.1870708656019192,0.07346630325898529
2022-01-13,0.10628724530449069,-0.045113200797315026,0.05114415609843964,0.30567769278362683,-0.15510228342676924,0.06943311998196408,0.0005612051516777627,0.3302951738167891,-0.08383551304519365,-0.20934759586770993
2022-01-14,0.11169963240599301,-0.0469210177362642,0.05302722084723695,0.30101921798774967,-0.15662494205263264,0.0756724450285847,-0.0005288558959311573,0.3333294894480485,-0.08183504273275577,-0.21883814730002904
2022-01-17,0.11472637056985993,-0.04296579318955976,0.06749019086141975,0.2926464711523197,-0.17456071562645858,0.07133784103935899,-0.004271421097447603,0.33298457422478833,-0.06640243739706908,-0.22098508053721147
2022-01-18,0.11256534847857325,-0.03634767230651885,0.06784407000987343,0.28543464614660385,-0.19187410903158283,0.07488563183328421,-0.00065709722524529,0.32837561890959605,-0.05236046605409256,-0.2178659707604912
2022-01-19,0.13078639657247512,-0.042098817976467,0.068501931754904,0.2733324157888367,-0.19623004027570645,0.0879525278321823,-0.013214720091295581,0.3165881912118178,-0.04544260027764041,-0.21017528453910647
2022-01-20,0.12981583806658403,-0.031305393184538136,0.06780716211898219,0.2621585799427574,-0.19249623627622894,0.09235098179605286,-0.011718356440311592,0.3008678935292017,-0.03121313572548917,-0.21626733382701
2022-01-21,0.09239112535495034,-0.14749837129795368,0.03509138882789492,0.06301698713678106,0.07980665784279592,0.056730196321698206,-0.13610601052079496,0.11179453548727014,0.2452847970536759,0.04948869379368237
2022-01-24,0.05998309781395303,-0.2685684253294162,-0.008263616520748251,-0.14374297080075873,0.35458479250202035,0.026253493886075285,-0.2554263288114055,-0.0924699661129757,0.5271381199217918,0.3305118034514636
2022-01-25,0.04375700476169353,-0.27649274590779827,-0.015055105796221241,-0.13866897751852214,0.3663845493893889,0.0092320044560463,-0.25163469674838024,-0.08642368086513019,0.5210190531408455,0.35788259508807746
2022-01-26,0.037880639452762765,-0.2613339765103826,-0.010967725819628252,-0.13963654143896856,0.36362822815533813,-0.0001338591471574807,-0.2532077541758361,-0.08584172332261022,0.5260581890736056,0.3535545237328764
2022-01-27,0.030550130626367522,-0.2531474312518171,-0.01779055480513439,-0.13740174016733073,0.3557452303689106,-0.0076499891324702946,-0.2453056986489061,-0.07513510433463602,0.5213716537971635,0.3587635035478529
2022-01-28,0.020750296673588214,-0.26290010702326,-0.014600791651837156,-0.12967399895118653,0.3520759121401301,-0.01496549972567135,-0.24658308352801822,-0.08375688611086404,0.5142861801486914,0.3953679780284274
2022-01-31,0.02987843864547135,-0.2634506074492821,0.003462153758136771,-0.12611329054064477,0.3349447562035792,-0.01615509437587112,-0.25033467741682724,-0.08371942772038221,0.5183304274759628,0.3831573214198572
2022-02-01,0.06181396863696148,-0.1494960377590342,0.041952970824473024,0.09071153973546103,0.06479857872909126,0.018157885452698544,-0.1444753792372423,0.13708099261999218,0.20457387137346922,0.12488160962412978
2022-02-02,0.07247090733166364,-0.15385274257110781,0.032930604156264975,0.09737497246571422,0.05905116309734926,0.024778500082229413,-0.14810646045537373,0.14639189847438344,0.18449408572387,0.13446707169500663
2022-02-03,0.06901236802140562,-0.15178996850565252,0.03332239822397154,0.09378217609696801,0.07071459197759783,0.022700921948855993,-0.15270640818811457,0.14907493290690516,0.18344446679386095,0.13244452072420182
2022-02-04,0.08595736440518176,-0.14749151065247879,0.02414153031458982,0.10029257123295074,0.05587573989298747,0.034978150327948945,-0.16006239724540577,0.13767558639342597,0.1898318859013738,0.12880107942942606
2022-02-07,0.07058314170338204,-0.13686308013292328,0.023761693377917503,0.12770525703431862,0.06634133761543853,0.02870296023957683,-0.16271564013991024,0.11234042105048939,0.19512162531901395,0.12502228393269663
2022-02-08,0.07630208111452835,-0.1367998454758761,0.03181809711272528,0.10967104909796443,0.05134286144800834,0.03171914950390152,-0.1615292560818206,0.11929766575764,0.20713086646489742,0.1210473310580312
2022-02-09,0.11958430111824617,-0.014896212607138887,0.07185793618406865,0.3146182854920224,-0.23295397240433197,0.0722258218278403,-0.04344985537856334,0.30780963531378147,-0.0725727679751948,-0.1522231715707299
