,AKBNK.IS,BIMAS.IS,EKGYO.IS,EREGL.IS,FROTO.IS,GARAN.IS,MGROS.IS,SISE.IS,THYAO.IS,TOASO.IS
2018-05-31,5.283940996699428e-11,0.24999999955158156,1.5742574898920405e-11,0.24999999999734535,0.24999999999416286,1.6861038193693322e-10,1.5328119106175656e-11,1.5897982541111055e-10,0.249999999989883,5.552680698377065e-11
2018-06-29,2.4275914966169764e-11,0.24999999261787226,2.3223127008870078e-11,0.24999999998308786,0.24999999998224204,2.9364604363010723e-11,2.040105813833456e-11,7.280497423073169e-09,0.24999999999464775,4.438793960891115e-11
2018-07-31,0.0,0.11080693977630772,2.1982373985424872e-11,0.2499999999348501,0.24999999996160038,0.0,0.0,0.1391930603448174,0.24999999995512306,5.318883930037189e-12
2018-08-31,1.6532242373027417e-10,7.8133832947726e-09,5.86490661187219e-11,0.24999999789302216,0.24999999964788758,1.2364421557127273e-10,1.7974080461984145e-10,0.24999999816823817,0.24999999580022228,1.4989010185712446e-10
2018-09-28,1.4543386393328046e-11,1.4421844643748148e-09,1.5777233917855494e-11,0.24999999992885502,0.24999999865766137,7.487277990873465e-12,1.5585262410173695e-11,0.2499999999355936,0.2499999999651115,1.720080003505654e-11
2018-10-31,1.0959817289519597e-10,0.21563171799191497,1.7585943681101855e-10,0.13366760971754754,0.23019407260791494,5.7788012535239084e-11,2.1103559372351483e-10,0.17050661641443063,0.24999998255655098,1.57359780795118e-10
2018-11-30,6.398974811474384e-09,0.24999999949419768,8.408837045943852e-10,0.04187452015078891,0.23501740424066736,1.1796383200268963e-08,6.496423842660648e-10,0.24999999972052026,0.22310805608896617,6.189755095641446e-10
2018-12-31,7.3459267862755375e-09,0.24999999967127315,6.197495949185921e-10,0.005682321046674118,0.2443178950897273,3.160304820313627e-08,4.941407543455554e-10,0.24999999922707997,0.2499997443579252,5.44454910860989e-10
2019-01-31,5.3430986674978e-10,0.24999999997034955,3.440801511419895e-11,0.08075320483992128,0.24999999761136243,2.6815378977828843e-10,3.1134915207014027e-11,0.24999999996875016,0.1692467967043856,3.722439133430519e-11
2019-02-28,8.024787794858645e-08,0.24999999973671463,3.830607713979638e-10,0.23310470651545379,0.24999999171303547,0.016895154169171,4.062065536989692e-10,0.24999999989491914,6.530465209697315e-08,1.6289085903850725e-09
